temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
1.0,Qwen/Qwen2.5-14B,top_k,1.0,0.62,0.0,62,0,100,129,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,2.0,0.76,0.0,76,0,100,201,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,3.0,0.81,0.0,81,0,100,242,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,4.0,0.85,0.0,85,0,100,281,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,5.0,0.88,0.0,88,0,100,307,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,6.0,0.91,0.0,91,0,100,329,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,7.0,0.95,0.0,95,0,100,354,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,8.0,0.96,0.0,96,0,100,368,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,9.0,0.97,0.0,97,0,100,385,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,10.0,0.97,0.0,97,0,100,400,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,11.0,0.97,0.0,97,0,100,410,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,12.0,0.97,0.0,97,0,100,418,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,13.0,0.97,0.0,97,0,100,434,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,14.0,0.97,0.0,97,0,100,446,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,15.0,0.98,0.0,98,0,100,456,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,16.0,0.98,0.0,98,0,100,460,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,17.0,0.98,0.0,98,0,100,465,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,18.0,0.98,0.0,98,0,100,479,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,19.0,0.98,0.0,98,0,100,483,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_k,20.0,0.98,0.0,98,0,100,490,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.5,0.57,0.0,57,0,100,139,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.55,0.63,0.0,63,0,100,175,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.6,0.66,0.0,66,0,100,204,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.65,0.69,0.0,69,0,100,230,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.7,0.72,0.0,72,0,100,283,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.75,0.77,0.01,77,1,100,319,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.8,0.82,0.01,82,1,100,363,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.85,0.83,0.01,83,1,100,407,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.9,0.86,0.01,86,1,100,475,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.95,0.9,0.06,90,6,100,576,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,top_p,0.99,0.97,0.21,97,21,100,716,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.01,0.99,0.0,99,0,100,572,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.02,0.99,0.0,99,0,100,515,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.03,0.98,0.0,98,0,100,477,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.04,0.98,0.0,98,0,100,445,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.05,0.98,0.0,98,0,100,418,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.06,0.97,0.0,97,0,100,404,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.07,0.96,0.0,96,0,100,394,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.08,0.96,0.0,96,0,100,381,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.09,0.96,0.0,96,0,100,364,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B,min_p,0.1,0.95,0.0,95,0,100,344,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-base.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,1.0,0.56,0.0,56,0,100,122,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,2.0,0.77,0.0,77,0,100,197,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,3.0,0.81,0.0,81,0,100,241,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,4.0,0.84,0.0,84,0,100,278,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,5.0,0.88,0.0,88,0,100,304,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,6.0,0.9,0.0,90,0,100,332,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,7.0,0.95,0.0,95,0,100,356,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,8.0,0.96,0.0,96,0,100,372,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,9.0,0.96,0.0,96,0,100,384,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,10.0,0.96,0.0,96,0,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,11.0,0.97,0.0,97,0,100,407,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,12.0,0.98,0.0,98,0,100,428,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,13.0,0.98,0.0,98,0,100,433,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,14.0,0.98,0.0,98,0,100,443,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,15.0,0.98,0.0,98,0,100,450,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,16.0,0.98,0.0,98,0,100,463,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,17.0,0.98,0.0,98,0,100,470,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,18.0,0.98,0.0,98,0,100,477,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,19.0,0.98,0.0,98,0,100,486,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_k,20.0,0.98,0.0,98,0,100,490,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.5,0.55,0.0,55,0,100,128,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.55,0.6,0.0,60,0,100,159,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.6,0.63,0.0,63,0,100,184,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.65,0.67,0.0,67,0,100,226,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.7,0.7,0.0,70,0,100,260,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.75,0.73,0.0,73,0,100,304,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.8,0.78,0.01,78,1,100,342,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.85,0.82,0.01,82,1,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.9,0.85,0.02,85,2,100,466,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.95,0.9,0.05,90,5,100,554,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,top_p,0.99,0.95,0.17,95,17,100,701,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.01,0.99,0.0,99,0,100,574,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.02,0.99,0.0,99,0,100,505,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.03,0.98,0.0,98,0,100,481,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.04,0.98,0.0,98,0,100,442,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.05,0.98,0.0,98,0,100,416,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.06,0.98,0.0,98,0,100,399,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.07,0.98,0.0,98,0,100,379,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.08,0.98,0.0,98,0,100,369,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.09,0.95,0.0,95,0,100,354,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen2.5-14B-Instruct,min_p,0.1,0.94,0.0,94,0,100,340,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen25-14b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,1.0,0.59,0.0,59,0,100,102,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,2.0,0.7,0.0,70,0,100,159,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,3.0,0.79,0.0,79,0,100,198,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,4.0,0.83,0.0,83,0,100,228,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,5.0,0.88,0.0,88,0,100,251,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,6.0,0.9,0.0,90,0,100,275,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,7.0,0.91,0.0,91,0,100,295,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,8.0,0.92,0.0,92,0,100,315,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,9.0,0.92,0.0,92,0,100,324,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,10.0,0.92,0.0,92,0,100,339,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,11.0,0.93,0.0,93,0,100,350,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,12.0,0.93,0.0,93,0,100,360,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,13.0,0.95,0.0,95,0,100,370,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,14.0,0.95,0.0,95,0,100,382,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,15.0,0.95,0.0,95,0,100,391,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,16.0,0.95,0.0,95,0,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,17.0,0.95,0.0,95,0,100,404,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,18.0,0.95,0.0,95,0,100,410,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,19.0,0.95,0.0,95,0,100,419,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_k,20.0,0.95,0.0,95,0,100,430,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.5,0.52,0.0,52,0,100,120,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.55,0.59,0.0,59,0,100,147,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.6,0.64,0.0,64,0,100,176,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.65,0.68,0.0,68,0,100,206,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.7,0.7,0.0,70,0,100,242,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.75,0.74,0.0,74,0,100,283,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.8,0.82,0.0,82,0,100,339,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.85,0.85,0.0,85,0,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.9,0.87,0.02,87,2,100,474,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.95,0.93,0.05,93,5,100,574,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,top_p,0.99,0.97,0.14,97,14,100,725,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.01,0.99,0.0,99,0,100,524,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.02,0.98,0.0,98,0,100,460,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.03,0.98,0.0,98,0,100,416,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.04,0.96,0.0,96,0,100,384,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.05,0.94,0.0,94,0,100,358,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.06,0.93,0.0,93,0,100,349,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.07,0.92,0.0,92,0,100,326,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.08,0.91,0.0,91,0,100,311,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.09,0.91,0.0,91,0,100,303,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B,min_p,0.1,0.9,0.0,90,0,100,290,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-instruct.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,1.0,0.59,0.0,59,0,100,106,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,2.0,0.77,0.0,77,0,100,177,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,3.0,0.8,0.0,80,0,100,216,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,4.0,0.85,0.0,85,0,100,245,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,5.0,0.92,0.0,92,0,100,265,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,6.0,0.93,0.0,93,0,100,283,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,7.0,0.93,0.0,93,0,100,302,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,8.0,0.93,0.0,93,0,100,323,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,9.0,0.93,0.0,93,0,100,341,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,10.0,0.93,0.0,93,0,100,353,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,11.0,0.93,0.0,93,0,100,360,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,12.0,0.94,0.0,94,0,100,373,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,13.0,0.94,0.0,94,0,100,385,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,14.0,0.94,0.0,94,0,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,15.0,0.94,0.0,94,0,100,403,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,16.0,0.94,0.0,94,0,100,414,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,17.0,0.95,0.0,95,0,100,421,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,18.0,0.96,0.0,96,0,100,428,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,19.0,0.96,0.0,96,0,100,439,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
1.0,Qwen/Qwen3.5-9B-Base,top_k,20.0,0.96,0.0,96,0,100,446,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.qwen35-9b-base.jsonl
