temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
1.5,mistralai/Mistral-7B-v0.3,top_k,1.0,0.31,0.0,31,0,100,43,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,2.0,0.42,0.0,42,0,100,61,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,3.0,0.5,0.0,50,0,100,73,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,4.0,0.59,0.0,59,0,100,91,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,5.0,0.63,0.0,63,0,100,106,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,6.0,0.67,0.0,67,0,100,117,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,7.0,0.71,0.0,71,0,100,131,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,8.0,0.75,0.01,75,1,100,145,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,9.0,0.77,0.01,77,1,100,150,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,10.0,0.77,0.01,77,1,100,158,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,11.0,0.79,0.01,79,1,100,164,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,12.0,0.8,0.01,80,1,100,172,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,13.0,0.81,0.01,81,1,100,178,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,14.0,0.82,0.02,82,2,100,184,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,15.0,0.82,0.03,82,3,100,190,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,16.0,0.87,0.04,87,4,100,199,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,17.0,0.88,0.05,88,5,100,207,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,18.0,0.88,0.05,88,5,100,213,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,19.0,0.89,0.05,89,5,100,216,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_k,20.0,0.89,0.07,89,7,100,223,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.5,0.39,0.0,39,0,100,69,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.55,0.49,0.02,49,2,100,90,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.6,0.56,0.02,56,2,100,118,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.65,0.67,0.05,67,5,100,152,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.7,0.73,0.06,73,6,100,182,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.75,0.8,0.09,80,9,100,206,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.8,0.84,0.12,84,12,100,250,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.85,0.87,0.28,87,28,100,299,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.9,0.93,0.44,93,44,100,353,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.95,0.98,0.6,98,60,100,428,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,top_p,0.99,0.99,0.95,99,95,100,490,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.01,1.0,0.38,100,38,100,404,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.02,0.98,0.29,98,29,100,360,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.03,0.97,0.22,97,22,100,335,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.04,0.95,0.18,95,18,100,318,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.05,0.94,0.13,94,13,100,296,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.06,0.94,0.11,94,11,100,278,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.07,0.94,0.09,94,9,100,264,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.08,0.93,0.07,93,7,100,254,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.09,0.93,0.07,93,7,100,245,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
1.5,mistralai/Mistral-7B-v0.3,min_p,0.1,0.91,0.05,91,5,100,235,500,/home/jovyan/WCS/WCS/results/fortunayjacinta_100x5_multi_t/t1p5/audit.mistral7b-v03-base.jsonl
