temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,3.0,0.56,0.01,56,1,100,107,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,4.0,0.62,0.01,62,1,100,118,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,5.0,0.66,0.02,66,2,100,132,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,6.0,0.67,0.03,67,3,100,140,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,7.0,0.68,0.03,68,3,100,146,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,8.0,0.71,0.03,71,3,100,151,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,9.0,0.74,0.03,74,3,100,158,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,10.0,0.74,0.03,74,3,100,163,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,11.0,0.76,0.03,76,3,100,166,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,12.0,0.76,0.03,76,3,100,173,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,13.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,14.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,15.0,0.78,0.03,78,3,100,179,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,16.0,0.78,0.03,78,3,100,183,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,17.0,0.78,0.03,78,3,100,185,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,18.0,0.78,0.06,78,6,100,193,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,19.0,0.78,0.06,78,6,100,195,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_k,20.0,0.79,0.06,79,6,100,196,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.5,0.21,0.0,21,0,100,27,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.55,0.28,0.0,28,0,100,38,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.6,0.3,0.0,30,0,100,41,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.65,0.34,0.0,34,0,100,51,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.7,0.38,0.0,38,0,100,58,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.75,0.45,0.0,45,0,100,75,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.8,0.49,0.0,49,0,100,85,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.85,0.57,0.0,57,0,100,104,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.9,0.69,0.01,69,1,100,136,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.95,0.81,0.01,81,1,100,178,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.99,0.95,0.07,95,7,100,294,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.01,0.79,0.04,79,4,100,195,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.02,0.72,0.02,72,2,100,164,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.03,0.68,0.02,68,2,100,155,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.04,0.65,0.02,65,2,100,144,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.05,0.64,0.01,64,1,100,136,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.06,0.64,0.01,64,1,100,134,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.07,0.63,0.01,63,1,100,128,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.08,0.63,0.01,63,1,100,126,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.09,0.63,0.01,63,1,100,122,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.1,0.63,0.01,63,1,100,119,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,1.0,0.5,0.01,50,1,100,85,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,2.0,0.52,0.01,52,1,100,97,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,3.0,0.56,0.01,56,1,100,107,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,4.0,0.62,0.01,62,1,100,118,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,5.0,0.66,0.02,66,2,100,132,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,6.0,0.67,0.03,67,3,100,140,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,7.0,0.68,0.03,68,3,100,146,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,8.0,0.71,0.03,71,3,100,151,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,9.0,0.74,0.03,74,3,100,158,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,10.0,0.74,0.03,74,3,100,163,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,11.0,0.76,0.03,76,3,100,166,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,12.0,0.76,0.03,76,3,100,173,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,13.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,14.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,15.0,0.78,0.03,78,3,100,179,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,16.0,0.78,0.03,78,3,100,183,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,17.0,0.78,0.03,78,3,100,185,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,18.0,0.78,0.06,78,6,100,193,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,19.0,0.78,0.06,78,6,100,195,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,20.0,0.79,0.06,79,6,100,196,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.5,0.51,0.0,51,0,100,88,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.55,0.58,0.0,58,0,100,106,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.6,0.61,0.0,61,0,100,117,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.65,0.7,0.0,70,0,100,142,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.7,0.77,0.01,77,1,100,160,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.75,0.84,0.01,84,1,100,191,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.8,0.85,0.02,85,2,100,214,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.85,0.91,0.04,91,4,100,250,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.9,0.95,0.1,95,10,100,296,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.95,0.98,0.24,98,24,100,363,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.99,0.99,0.57,99,57,100,439,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.01,0.91,0.09,91,9,100,255,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.02,0.84,0.07,84,7,100,225,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.03,0.82,0.04,82,4,100,208,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.04,0.79,0.04,79,4,100,195,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.05,0.77,0.03,77,3,100,181,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.06,0.72,0.03,72,3,100,169,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.07,0.72,0.02,72,2,100,162,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.08,0.71,0.02,71,2,100,159,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.09,0.67,0.02,67,2,100,153,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.1,0.66,0.02,66,2,100,148,500,results/mfdoom_100x5_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,1.0,0.5,0.01,50,1,100,85,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,2.0,0.52,0.01,52,1,100,97,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,3.0,0.56,0.01,56,1,100,107,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,4.0,0.62,0.01,62,1,100,118,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,5.0,0.66,0.02,66,2,100,132,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,6.0,0.67,0.03,67,3,100,140,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,7.0,0.68,0.03,68,3,100,146,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,8.0,0.71,0.03,71,3,100,151,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,9.0,0.74,0.03,74,3,100,158,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,10.0,0.74,0.03,74,3,100,163,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,11.0,0.76,0.03,76,3,100,166,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,12.0,0.76,0.03,76,3,100,173,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,13.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,14.0,0.76,0.03,76,3,100,175,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,15.0,0.78,0.03,78,3,100,179,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,16.0,0.78,0.03,78,3,100,183,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,17.0,0.78,0.03,78,3,100,185,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,18.0,0.78,0.06,78,6,100,193,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,19.0,0.78,0.06,78,6,100,195,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_k,20.0,0.79,0.06,79,6,100,196,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.5,0.93,0.11,93,11,100,279,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.55,0.95,0.15,95,15,100,308,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.6,0.97,0.2,97,20,100,342,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.65,0.98,0.27,98,27,100,366,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.7,0.98,0.32,98,32,100,387,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.75,0.98,0.38,98,38,100,406,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.8,0.99,0.49,99,49,100,429,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.85,0.99,0.62,99,62,100,450,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.9,0.99,0.76,99,76,100,465,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.95,0.99,0.89,99,89,100,484,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.99,1.0,0.99,100,99,100,499,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.01,0.98,0.23,98,23,100,361,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.02,0.97,0.12,97,12,100,314,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.03,0.95,0.11,95,11,100,290,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.04,0.93,0.09,93,9,100,266,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.05,0.9,0.09,90,9,100,250,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.06,0.87,0.08,87,8,100,236,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.07,0.85,0.07,85,7,100,226,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.08,0.84,0.06,84,6,100,222,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.09,0.82,0.04,82,4,100,211,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
1.5,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.1,0.82,0.04,82,4,100,203,500,results/mfdoom_100x5_multi_t/t1p5/audit.mistral7b-v03-instruct.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,1.0,0.5,0.01,50,1,100,82,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,2.0,0.55,0.01,55,1,100,99,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,3.0,0.58,0.01,58,1,100,110,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,4.0,0.62,0.01,62,1,100,121,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,5.0,0.65,0.03,65,3,100,133,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,6.0,0.66,0.03,66,3,100,138,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,7.0,0.7,0.03,70,3,100,149,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,8.0,0.71,0.03,71,3,100,155,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,9.0,0.73,0.03,73,3,100,162,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,10.0,0.74,0.03,74,3,100,166,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,11.0,0.76,0.03,76,3,100,169,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,12.0,0.76,0.03,76,3,100,173,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,13.0,0.77,0.03,77,3,100,177,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,14.0,0.78,0.03,78,3,100,181,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,15.0,0.79,0.03,79,3,100,185,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,16.0,0.79,0.03,79,3,100,187,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,17.0,0.79,0.03,79,3,100,189,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,18.0,0.8,0.03,80,3,100,193,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,19.0,0.82,0.03,82,3,100,196,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_k,20.0,0.83,0.04,83,4,100,199,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.5,0.28,0.0,28,0,100,30,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.55,0.3,0.0,30,0,100,34,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.6,0.35,0.0,35,0,100,42,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.65,0.4,0.0,40,0,100,52,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.7,0.45,0.0,45,0,100,63,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
0.7,mistralai/Mistral-7B-v0.3,top_p,0.75,0.51,0.0,51,0,100,76,500,results/mfdoom_100x5_multi_t/t0p7/audit.mistral7b-v03-base.jsonl
